Salesman_id,Product,Quantity,Sale_Amount,SalesmanName,SalesmanCommission,Area
4,pen,19,1710, Anestassia,13509.0,Phuket (city)
4,pen,38,11590, Anestassia,91561.0,Phuket (city)
4,apple,47,7050, Anestassia,55695.0,Phuket (city)
4,pipe,18,8442, Anestassia,66691.8,Phuket (city)
4,chair,45,19890, Anestassia,157131.0,Phuket (city)
4,pant,20,5240, Anestassia,41396.0,Phuket (city)
4,shoes,47,2914, Anestassia,23020.600000000002,Phuket (city)
4,tops,27,13500, Anestassia,106650.0,Phuket (city)
4,tops,19,3401, Anestassia,26867.899999999998,Phuket (city)
4,chair,7,2674, Anestassia,21124.600000000002,Phuket (city)
4,bed,12,2040, Anestassia,16116.000000000002,Phuket (city)
4,books,49,9016, Anestassia,71226.40000000001,Phuket (city)
4,tshirt,1,75, Anestassia,592.5,Phuket (city)
4,tops,23,2990, Anestassia,23621.000000000004,Phuket (city)
4,toothpaste,35,8295, Anestassia,65530.5,Phuket (city)
4,,10,3920, Anestassia,30968.0,Phuket (city)
4,plants,18,6156, Anestassia,48632.40000000001,Phuket (city)
4,pen,3,936, Anestassia,7394.400000000001,Phuket (city)
4,plants,30,2430, Anestassia,19197.0,Phuket (city)
4,slipper,10,770, Anestassia,6083.0,Phuket (city)
4,bottle,32,14912, Anestassia,117804.8,Phuket (city)
4,shirt,24,6288, Anestassia,49675.200000000004,Phuket (city)
4,shirt,19,8968, Anestassia,70847.2,Phuket (city)
4,laptop,5,570, Anestassia,4503.0,Phuket (city)
4,rice,43,11825, Anestassia,93417.5,Phuket (city)
4,mango,28,7308, Anestassia,57733.200000000004,Phuket (city)
4,plants,21,7455, Anestassia,58894.5,Phuket (city)
4,laptop,41,4797, Anestassia,37896.3,Phuket (city)
4,laptop,21,6363, Anestassia,50267.700000000004,Phuket (city)
4,laptop,20,9740, Anestassia,76946.0,Phuket (city)
4,iron,50,22450, Anestassia,177355.0,Phuket (city)
4,pulse,48,9264, Anestassia,73185.6,Phuket (city)
4,pant,38,11172, Anestassia,88258.8,Phuket (city)
4,earphone,10,3050, Anestassia,24095.0,Phuket (city)
4,bottle,40,17520, Anestassia,138408.0,Phuket (city)
4,earphone,41,20500, Anestassia,161950.00000000003,Phuket (city)
4,pant,39,14391, Anestassia,113688.90000000001,Phuket (city)
4,mobile,36,14724, Anestassia,116319.60000000002,Phuket (city)
4,iron,29,6960, Anestassia,54984.00000000001,Phuket (city)
4,mobile,22,8998, Anestassia,71084.20000000001,Phuket (city)
4,shoes,29,2523, Anestassia,19931.7,Phuket (city)
4,slipper,15,1695, Anestassia,13390.5,Phuket (city)
4,bed,26,7904, Anestassia,62441.6,Phuket (city)
4,mango,39,3081, Anestassia,24339.9,Phuket (city)
4,slipper,11,4323, Anestassia,34151.700000000004,Phuket (city)
4,pen,29,7453, Anestassia,58878.700000000004,Phuket (city)
4,bed,27,5616, Anestassia,44366.4,Phuket (city)
4,frames,7,2233, Anestassia,17640.7,Phuket (city)
4,iron,8,2312, Anestassia,18264.8,Phuket (city)
4,shoes,48,20256, Anestassia,160022.40000000002,Phuket (city)
4,shoes,32,12576, Anestassia,99350.40000000001,Phuket (city)
4,mobile,4,1088, Anestassia,8595.2,Phuket (city)
4,grapes,41,13366, Anestassia,105591.40000000001,Phuket (city)
4,apple,36,9972, Anestassia,78778.8,Phuket (city)
4,bulb,16,7488, Anestassia,59155.200000000004,Phuket (city)
4,apple,6,2730, Anestassia,21567.000000000004,Phuket (city)
4,bottle,9,2358, Anestassia,18628.2,Phuket (city)
4,tops,20,4440, Anestassia,35076.0,Phuket (city)
4,frames,25,5775, Anestassia,45622.5,Phuket (city)
4,pencil,28,9016, Anestassia,71226.40000000001,Phuket (city)
4,pen,37,11470, Anestassia,90613.0,Phuket (city)
4,pen,15,5025, Anestassia,39697.5,Phuket (city)
4,laptop,46,2806, Anestassia,22167.4,Phuket (city)
4,books,22,10208, Anestassia,80643.20000000001,Phuket (city)
4,bulb,37,9805, Anestassia,77459.5,Phuket (city)
5,toothpaste,18,4716, Raina,38482.56,Assis
5,slipper,15,2220, Raina,18115.2,Assis
5,balloons,22,1914, Raina,15618.240000000002,Assis
5,pencil,50,21950, Raina,179112.0,Assis
5,pipe,26,6396, Raina,52191.36,Assis
5,iron,38,14820, Raina,120931.2,Assis
5,grapes,20,2260, Raina,18441.6,Assis
5,laptop,40,4960, Raina,40473.6,Assis
5,books,18,6858, Raina,55961.28,Assis
5,toothpaste,45,9045, Raina,73807.2,Assis
5,mobile,39,2964, Raina,24186.24,Assis
5,mango,20,7640, Raina,62342.399999999994,Assis
5,watch,48,18288, Raina,149230.08000000002,Assis
5,copy,13,4420, Raina,36067.2,Assis
5,laptop,49,4067, Raina,33186.72,Assis
5,slipper,36,4248, Raina,34663.68,Assis
5,slipper,41,17097, Raina,139511.52,Assis
5,rice,44,4092, Raina,33390.72,Assis
5,pencil,45,14850, Raina,121176.0,Assis
5,iron,3,519, Raina,4235.04,Assis
5,frames,14,6482, Raina,52893.12,Assis
5,pant,10,1460, Raina,11913.599999999999,Assis
5,books,9,2475, Raina,20196.0,Assis
5,shoes,23,1196, Raina,9759.36,Assis
5,bulb,41,12751, Raina,104048.16,Assis
5,pencil,44,19800, Raina,161568.0,Assis
5,grapes,23,3220, Raina,26275.2,Assis
5,chair,18,5706, Raina,46560.96,Assis
5,bottle,37,18130, Raina,147940.80000000002,Assis
5,rice,12,3996, Raina,32607.36,Assis
5,mobile,48,11088, Raina,90478.08,Assis
5,ball,37,11544, Raina,94199.04000000001,Assis
5,slipper,11,4950, Raina,40392.0,Assis
5,balloons,5,1660, Raina,13545.599999999999,Assis
5,frames,30,13260, Raina,108201.6,Assis
5,plants,32,12640, Raina,103142.40000000001,Assis
5,earphone,15,1560, Raina,12729.6,Assis
5,frames,42,8274, Raina,67515.84000000001,Assis
5,shirt,13,2769, Raina,22595.04,Assis
5,mobile,35,11025, Raina,89964.0,Assis
5,books,39,11622, Raina,94835.52,Assis
5,frames,8,2384, Raina,19453.44,Assis
5,ball,26,3354, Raina,27368.64,Assis
5,slipper,38,15162, Raina,123721.92,Assis
5,ball,18,2196, Raina,17919.36,Assis
5,tops,49,11074, Raina,90363.84000000001,Assis
5,tops,31,10323, Raina,84235.68000000001,Assis
5,watch,34,3162, Raina,25801.92,Assis
5,watch,10,2690, Raina,21950.399999999998,Assis
5,table,21,3801, Raina,31016.160000000003,Assis
5,frames,4,1684, Raina,13741.44,Assis
5,,1,238, Raina,1942.08,Assis
5,rice,46,4416, Raina,36034.56,Assis
5,,48,6768, Raina,55226.88,Assis
5,bed,22,1870, Raina,15259.2,Assis
5,pant,49,9604, Raina,78368.64,Assis
5,tops,43,18103, Raina,147720.48,Assis
5,grapes,19,7524, Raina,61395.84,Assis
5,shoes,5,1005, Raina,8200.8,Assis
5,bulb,7,2772, Raina,22619.52,Assis
5,earphone,44,20196, Raina,164799.36000000002,Assis
5,pipe,4,1728, Raina,14100.48,Assis
5,wire,37,10064, Raina,82122.24,Assis
5,table,28,6496, Raina,53007.36,Assis
5,slipper,45,6885, Raina,56181.6,Assis
5,laptop,4,1072, Raina,8747.52,Assis
5,bulb,32,14688, Raina,119854.08,Assis
5,plants,41,4879, Raina,39812.64,Assis
5,,34,5746, Raina,46887.36,Assis
5,laptop,19,7581, Raina,61860.96,Assis
5,chair,15,1530, Raina,12484.800000000001,Assis
5,pipe,33,14784, Raina,120637.44000000002,Assis
5,tops,3,258, Raina,2105.28,Assis
5,ball,47,15839, Raina,129246.23999999999,Assis
5,pulse,36,8100, Raina,66096.0,Assis
5,tshirt,34,12988, Raina,105982.08,Assis
5,watch,7,3304, Raina,26960.640000000003,Assis
5,bottle,37,8621, Raina,70347.36,Assis
5,pulse,16,6416, Raina,52354.56,Assis
5,pipe,24,3312, Raina,27025.920000000002,Assis
5,earphone,11,550, Raina,4488.0,Assis
5,plants,2,650, Raina,5304.0,Assis
5,balloons,7,1043, Raina,8510.880000000001,Assis
5,slipper,3,978, Raina,7980.4800000000005,Assis
5,bed,10,2160, Raina,17625.6,Assis
5,earphone,37,17390, Raina,141902.4,Assis
5,pulse,30,14970, Raina,122155.20000000001,Assis
5,pant,35,9870, Raina,80539.20000000001,Assis
5,balloons,18,6192, Raina,50526.72,Assis
5,watch,33,7623, Raina,62203.68000000001,Assis
5,shoes,44,18480, Raina,150796.80000000002,Assis
5,pulse,10,4780, Raina,39004.799999999996,Assis
5,earphone,30,14790, Raina,120686.40000000001,Assis
5,table,37,15910, Raina,129825.6,Assis
5,books,2,464, Raina,3786.2400000000002,Assis
5,laptop,39,8229, Raina,67148.64,Assis
5,frames,17,1156, Raina,9432.96,Assis
5,balloons,1,90, Raina,734.4,Assis
5,earphone,18,5022, Raina,40979.52,Assis
5,bottle,49,24402, Raina,199120.32,Assis
5,mango,9,504, Raina,4112.639999999999,Assis
5,pipe,9,1530, Raina,12484.8,Assis
5,table,31,8432, Raina,68805.12,Assis
5,pipe,45,15255, Raina,124480.8,Assis
5,pen,12,3228, Raina,26340.48,Assis
5,bottle,14,5110, Raina,41697.600000000006,Assis
5,ball,39,15366, Raina,125386.56,Assis
5,rice,49,11074, Raina,90363.84000000001,Assis
5,laptop,43,16727, Raina,136492.32,Assis
5,mango,17,7803, Raina,63672.479999999996,Assis
5,mobile,20,4580, Raina,37372.799999999996,Assis
5,shoes,39,9672, Raina,78923.52,Assis
5,shirt,19,4579, Raina,37364.64,Assis
5,bottle,38,7866, Raina,64186.56,Assis
5,pant,41,10168, Raina,82970.88,Assis
5,pant,19,2014, Raina,16434.239999999998,Assis
5,pant,5,1790, Raina,14606.4,Assis
5,balloons,8,2704, Raina,22064.64,Assis
5,balloons,18,8928, Raina,72852.48,Assis
5,balloons,50,11150, Raina,90984.0,Assis
5,pencil,15,4185, Raina,34149.6,Assis
5,earphone,24,5688, Raina,46414.08,Assis
5,shoes,22,2046, Raina,16695.36,Assis
5,tops,37,5957, Raina,48609.12,Assis
5,toothpaste,31,10106, Raina,82464.96,Assis
5,earphone,27,2079, Raina,16964.64,Assis
5,tshirt,6,744, Raina,6071.04,Assis
5,books,34,7888, Raina,64366.08,Assis
5,ball,7,2821, Raina,23019.36,Assis
5,watch,29,3915, Raina,31946.4,Assis
5,laptop,12,1500, Raina,12240.0,Assis
5,pant,8,3344, Raina,27287.04,Assis
5,grapes,38,18810, Raina,153489.6,Assis
5,bed,42,9912, Raina,80881.92000000001,Assis
5,pen,11,1144, Raina,9335.04,Assis
5,iron,4,1436, Raina,11717.76,Assis
5,bulb,29,12238, Raina,99862.08,Assis
5,watch,20,5320, Raina,43411.2,Assis
5,tops,22,9064, Raina,73962.24,Assis
5,mango,6,1662, Raina,13561.92,Assis
5,pen,5,2340, Raina,19094.399999999998,Assis
5,copy,35,13685, Raina,111669.6,Assis
5,,19,6517, Raina,53178.719999999994,Assis
5,toothpaste,40,19640, Raina,160262.4,Assis
5,apple,18,6570, Raina,53611.2,Assis
5,bed,6,1416, Raina,11554.56,Assis
5,,17,8211, Raina,67001.76,Assis
5,iron,5,2065, Raina,16850.399999999998,Assis
5,books,30,2880, Raina,23500.800000000003,Assis
5,wire,34,6562, Raina,53545.92,Assis
5,mobile,20,1860, Raina,15177.599999999999,Assis
5,pant,3,831, Raina,6780.96,Assis
5,wire,41,16810, Raina,137169.6,Assis
5,iron,8,3832, Raina,31269.12,Assis
5,earphone,2,190, Raina,1550.4,Assis
5,mobile,12,2556, Raina,20856.96,Assis
5,mobile,20,2300, Raina,18768.0,Assis
5,pulse,49,8085, Raina,65973.6,Assis
5,frames,48,11568, Raina,94394.88,Assis
5,shirt,32,15104, Raina,123248.64,Assis
5,mango,48,4080, Raina,33292.8,Assis
5,wire,37,13801, Raina,112616.16,Assis
5,mobile,35,14945, Raina,121951.20000000001,Assis
5,frames,2,108, Raina,881.28,Assis
5,pulse,18,6444, Raina,52583.04,Assis
5,shirt,10,3690, Raina,30110.399999999998,Assis
5,,4,1004, Raina,8192.64,Assis
5,frames,33,3366, Raina,27466.56,Assis
5,grapes,20,2980, Raina,24316.8,Assis
6,rice,29,8671, Tabbatha,80727.01000000001,Tamale
6,shoes,22,4686, Tabbatha,43626.66,Tamale
6,pant,45,11250, Tabbatha,104737.50000000001,Tamale
6,plants,41,16441, Tabbatha,153065.71000000002,Tamale
6,mango,10,2460, Tabbatha,22902.600000000002,Tamale
6,copy,40,18560, Tabbatha,172793.6,Tamale
6,tops,15,2070, Tabbatha,19271.7,Tamale
6,mango,43,7697, Tabbatha,71659.07,Tamale
6,apple,3,1377, Tabbatha,12819.869999999999,Tamale
6,bulb,2,350, Tabbatha,3258.5,Tamale
6,chair,3,192, Tabbatha,1787.52,Tamale
6,bottle,28,10948, Tabbatha,101925.88,Tamale
6,wire,19,4427, Tabbatha,41215.37,Tamale
6,bulb,18,6858, Tabbatha,63847.98,Tamale
6,shoes,47,8272, Tabbatha,77012.32,Tamale
6,books,3,1185, Tabbatha,11032.35,Tamale
6,pipe,8,2896, Tabbatha,26961.760000000002,Tamale
6,mobile,23,9476, Tabbatha,88221.56000000001,Tamale
6,pipe,32,4512, Tabbatha,42006.72,Tamale
6,grapes,1,365, Tabbatha,3398.15,Tamale
6,earphone,1,327, Tabbatha,3044.3700000000003,Tamale
6,laptop,23,3841, Tabbatha,35759.71000000001,Tamale
6,pulse,8,3360, Tabbatha,31281.600000000002,Tamale
6,iron,21,7581, Tabbatha,70579.11,Tamale
6,shirt,32,12544, Tabbatha,116784.64,Tamale
6,plants,38,9044, Tabbatha,84199.64000000001,Tamale
6,books,28,4060, Tabbatha,37798.6,Tamale
6,ball,25,2575, Tabbatha,23973.25,Tamale
6,plants,22,2310, Tabbatha,21506.100000000002,Tamale
6,toothpaste,45,22230, Tabbatha,206961.30000000002,Tamale
6,tshirt,9,1881, Tabbatha,17512.11,Tamale
6,copy,47,5029, Tabbatha,46819.990000000005,Tamale
6,mango,38,8930, Tabbatha,83138.3,Tamale
6,bed,7,3297, Tabbatha,30695.07,Tamale
6,toothpaste,35,4830, Tabbatha,44967.3,Tamale
6,mango,26,5876, Tabbatha,54705.56,Tamale
6,watch,20,6860, Tabbatha,63866.600000000006,Tamale
6,shirt,37,14504, Tabbatha,135032.24000000002,Tamale
6,balloons,16,976, Tabbatha,9086.560000000001,Tamale
6,tops,31,6758, Tabbatha,62916.98,Tamale
6,tshirt,2,384, Tabbatha,3575.04,Tamale
6,ball,47,19411, Tabbatha,180716.41000000003,Tamale
6,mobile,24,1488, Tabbatha,13853.28,Tamale
6,iron,23,6371, Tabbatha,59314.01000000001,Tamale
6,plants,21,6804, Tabbatha,63345.240000000005,Tamale
6,pen,12,4620, Tabbatha,43012.2,Tamale
6,chair,48,2448, Tabbatha,22790.88,Tamale
6,pulse,36,2772, Tabbatha,25807.320000000003,Tamale
6,,46,9522, Tabbatha,88649.82,Tamale
6,shirt,39,3783, Tabbatha,35219.73,Tamale
6,pencil,41,6929, Tabbatha,64508.990000000005,Tamale
6,bulb,17,7650, Tabbatha,71221.5,Tamale
6,shirt,44,7788, Tabbatha,72506.28000000001,Tamale
6,watch,38,9310, Tabbatha,86676.1,Tamale
6,bed,1,377, Tabbatha,3509.8700000000003,Tamale
6,books,18,6876, Tabbatha,64015.560000000005,Tamale
6,ball,17,7174, Tabbatha,66789.94,Tamale
6,wire,34,12920, Tabbatha,120285.20000000001,Tamale
6,grapes,16,5792, Tabbatha,53923.520000000004,Tamale
6,rice,32,10144, Tabbatha,94440.64,Tamale
6,pencil,44,15884, Tabbatha,147880.04,Tamale
6,bottle,37,14615, Tabbatha,136065.65000000002,Tamale
6,rice,30,8430, Tabbatha,78483.3,Tamale
6,balloons,31,4619, Tabbatha,43002.89,Tamale
6,rice,50,5200, Tabbatha,48412.0,Tamale
6,watch,43,2236, Tabbatha,20817.160000000003,Tamale
6,bulb,34,4284, Tabbatha,39884.04,Tamale
6,bulb,30,5610, Tabbatha,52229.1,Tamale
6,mobile,38,9158, Tabbatha,85260.98000000001,Tamale
6,ball,44,14784, Tabbatha,137639.04,Tamale
6,wire,21,2289, Tabbatha,21310.590000000004,Tamale
6,,27,4563, Tabbatha,42481.53,Tamale
6,watch,39,18837, Tabbatha,175372.47,Tamale
6,shoes,21,6363, Tabbatha,59239.530000000006,Tamale
6,watch,18,3960, Tabbatha,36867.600000000006,Tamale
6,pulse,8,712, Tabbatha,6628.72,Tamale
6,shirt,34,3876, Tabbatha,36085.560000000005,Tamale
6,bulb,9,3501, Tabbatha,32594.31,Tamale
6,bed,14,5586, Tabbatha,52005.66,Tamale
6,table,29,12093, Tabbatha,112585.83,Tamale
6,slipper,17,2227, Tabbatha,20733.370000000003,Tamale
6,books,28,3920, Tabbatha,36495.200000000004,Tamale
6,chair,50,12850, Tabbatha,119633.5,Tamale
6,grapes,41,3977, Tabbatha,37025.87,Tamale
6,laptop,15,3015, Tabbatha,28069.65,Tamale
6,chair,8,704, Tabbatha,6554.240000000001,Tamale
6,,39,16575, Tabbatha,154313.25,Tamale
6,bottle,44,21296, Tabbatha,198265.76,Tamale
6,pulse,24,1584, Tabbatha,14747.039999999999,Tamale
6,iron,49,6762, Tabbatha,62954.22,Tamale
6,wire,3,642, Tabbatha,5977.0199999999995,Tamale
6,shoes,13,4680, Tabbatha,43570.8,Tamale
6,bed,48,3984, Tabbatha,37091.04,Tamale
6,pencil,19,6327, Tabbatha,58904.37,Tamale
6,shirt,45,3510, Tabbatha,32678.100000000002,Tamale
6,toothpaste,33,7887, Tabbatha,73427.97,Tamale
6,shoes,36,5220, Tabbatha,48598.200000000004,Tamale
6,mango,30,12570, Tabbatha,117026.70000000001,Tamale
6,ball,14,2072, Tabbatha,19290.32,Tamale
6,slipper,11,4400, Tabbatha,40964.00000000001,Tamale
6,wire,8,3848, Tabbatha,35824.880000000005,Tamale
6,table,6,870, Tabbatha,8099.7,Tamale
6,rice,44,8052, Tabbatha,74964.12000000001,Tamale
6,balloons,6,2130, Tabbatha,19830.3,Tamale
6,books,48,19968, Tabbatha,185902.08,Tamale
6,pulse,21,9765, Tabbatha,90912.15000000001,Tamale
6,plants,16,4672, Tabbatha,43496.32,Tamale
6,shirt,34,10710, Tabbatha,99710.1,Tamale
6,,17,4862, Tabbatha,45265.22,Tamale
6,pencil,28,3668, Tabbatha,34149.08,Tamale
6,plants,37,8621, Tabbatha,80261.51000000001,Tamale
6,slipper,49,17493, Tabbatha,162859.83,Tamale
6,grapes,32,11040, Tabbatha,102782.40000000001,Tamale
6,ball,28,13944, Tabbatha,129818.64,Tamale
6,wire,28,11564, Tabbatha,107660.84,Tamale
6,iron,26,4992, Tabbatha,46475.520000000004,Tamale
6,bulb,49,10584, Tabbatha,98537.04,Tamale
6,grapes,18,3186, Tabbatha,29661.660000000003,Tamale
6,balloons,15,2865, Tabbatha,26673.15,Tamale
6,rice,27,10584, Tabbatha,98537.04000000001,Tamale
6,pulse,22,8778, Tabbatha,81723.18000000001,Tamale
6,pant,21,2247, Tabbatha,20919.570000000003,Tamale
6,books,48,9264, Tabbatha,86247.84,Tamale
6,pencil,37,7622, Tabbatha,70960.82,Tamale
6,pipe,26,8346, Tabbatha,77701.26,Tamale
6,earphone,49,6419, Tabbatha,59760.89,Tamale
6,mango,10,2580, Tabbatha,24019.800000000003,Tamale
6,grapes,26,6812, Tabbatha,63419.72,Tamale
6,plants,32,13920, Tabbatha,129595.20000000001,Tamale
6,watch,14,3626, Tabbatha,33758.06,Tamale
6,plants,1,327, Tabbatha,3044.3700000000003,Tamale
6,bed,47,21526, Tabbatha,200407.06000000003,Tamale
6,slipper,29,8990, Tabbatha,83696.90000000001,Tamale
6,pipe,24,3912, Tabbatha,36420.72,Tamale
6,slipper,15,5685, Tabbatha,52927.35,Tamale
6,balloons,2,918, Tabbatha,8546.58,Tamale
6,tops,2,308, Tabbatha,2867.48,Tamale
6,books,43,7998, Tabbatha,74461.38,Tamale
6,,18,2340, Tabbatha,21785.4,Tamale
6,apple,26,8762, Tabbatha,81574.22,Tamale
6,copy,48,20976, Tabbatha,195286.56,Tamale
6,copy,35,17395, Tabbatha,161947.45,Tamale
6,earphone,41,20336, Tabbatha,189328.16000000003,Tamale
6,earphone,3,1386, Tabbatha,12903.66,Tamale
6,balloons,2,528, Tabbatha,4915.68,Tamale
6,pulse,11,3322, Tabbatha,30927.820000000003,Tamale
6,watch,36,6696, Tabbatha,62339.76,Tamale
6,copy,50,7200, Tabbatha,67032.0,Tamale
6,pencil,22,9020, Tabbatha,83976.20000000001,Tamale
6,grapes,2,596, Tabbatha,5548.76,Tamale
6,frames,42,3318, Tabbatha,30890.58,Tamale
6,shirt,38,8892, Tabbatha,82784.52,Tamale
6,watch,25,7525, Tabbatha,70057.75,Tamale
6,shoes,49,8575, Tabbatha,79833.25,Tamale
6,watch,48,8784, Tabbatha,81779.04,Tamale
6,tops,21,7203, Tabbatha,67059.93000000001,Tamale
6,plants,21,2163, Tabbatha,20137.530000000002,Tamale
6,laptop,15,6765, Tabbatha,62982.15,Tamale
6,bulb,42,6720, Tabbatha,62563.200000000004,Tamale
6,,20,3800, Tabbatha,35378.0,Tamale
6,shoes,8,2800, Tabbatha,26068.0,Tamale
6,bed,4,1664, Tabbatha,15491.84,Tamale
7,pant,18,8370, Millie,81774.9,Khartoum
7,balloons,26,7592, Millie,74173.84,Khartoum
7,apple,24,8520, Millie,83240.4,Khartoum
7,plants,1,345, Millie,3370.6499999999996,Khartoum
7,copy,29,13282, Millie,129765.14,Khartoum
7,watch,44,18392, Millie,179689.84,Khartoum
7,mobile,31,6541, Millie,63905.57,Khartoum
7,laptop,30,8340, Millie,81481.79999999999,Khartoum
7,books,43,7912, Millie,77300.23999999999,Khartoum
7,copy,7,1407, Millie,13746.39,Khartoum
7,books,18,8190, Millie,80016.29999999999,Khartoum
7,mobile,43,20769, Millie,202913.12999999998,Khartoum
7,pipe,12,2148, Millie,20985.96,Khartoum
7,ball,32,15008, Millie,146628.16,Khartoum
7,chair,34,4828, Millie,47169.56,Khartoum
7,books,41,2747, Millie,26838.19,Khartoum
7,pulse,14,2576, Millie,25167.52,Khartoum
7,pen,48,21456, Millie,209625.12,Khartoum
7,copy,29,13514, Millie,132031.78,Khartoum
7,wire,40,5440, Millie,53148.799999999996,Khartoum
7,frames,27,13176, Millie,128729.51999999999,Khartoum
7,tshirt,40,13760, Millie,134435.19999999998,Khartoum
7,ball,17,3451, Millie,33716.270000000004,Khartoum
7,books,15,7110, Millie,69464.7,Khartoum
7,ball,37,12876, Millie,125798.52,Khartoum
7,grapes,20,4780, Millie,46700.59999999999,Khartoum
7,books,42,3192, Millie,31185.839999999997,Khartoum
7,bottle,13,1768, Millie,17273.36,Khartoum
7,frames,40,12480, Millie,121929.59999999999,Khartoum
7,apple,23,1196, Millie,11684.919999999998,Khartoum
7,bed,43,6493, Millie,63436.60999999999,Khartoum
7,pant,45,19620, Millie,191687.4,Khartoum
7,pencil,46,3726, Millie,36403.02,Khartoum
7,wire,6,1722, Millie,16823.94,Khartoum
7,grapes,24,7896, Millie,77143.92,Khartoum
7,table,21,7812, Millie,76323.23999999999,Khartoum
7,shirt,15,4740, Millie,46309.799999999996,Khartoum
7,watch,32,9056, Millie,88477.12,Khartoum
7,frames,40,18280, Millie,178595.59999999998,Khartoum
7,pant,22,5896, Millie,57603.92,Khartoum
7,table,43,11610, Millie,113429.69999999998,Khartoum
7,apple,26,3510, Millie,34292.7,Khartoum
7,rice,45,14175, Millie,138489.75,Khartoum
7,pipe,6,1152, Millie,11255.039999999999,Khartoum
7,pulse,19,8664, Millie,84647.28,Khartoum
7,table,18,6696, Millie,65419.91999999999,Khartoum
7,bottle,20,3980, Millie,38884.6,Khartoum
7,mango,11,2893, Millie,28264.61,Khartoum
7,pant,11,4939, Millie,48254.03,Khartoum
7,wire,8,1984, Millie,19383.68,Khartoum
7,shoes,8,648, Millie,6330.96,Khartoum
7,bottle,35,10465, Millie,102243.05,Khartoum
7,shirt,14,6734, Millie,65791.18000000001,Khartoum
7,pencil,22,9086, Millie,88770.22,Khartoum
7,bed,21,5670, Millie,55395.899999999994,Khartoum
7,chair,1,78, Millie,762.06,Khartoum
7,pencil,35,2415, Millie,23594.55,Khartoum
7,table,16,5040, Millie,49240.799999999996,Khartoum
7,pipe,46,10258, Millie,100220.65999999999,Khartoum
7,watch,39,12831, Millie,125358.87,Khartoum
7,apple,49,13622, Millie,133086.94,Khartoum
7,apple,13,1079, Millie,10541.83,Khartoum
7,frames,21,6552, Millie,64013.03999999999,Khartoum
7,earphone,15,5880, Millie,57447.59999999999,Khartoum
7,iron,16,7312, Millie,71438.23999999999,Khartoum
7,mango,18,8460, Millie,82654.2,Khartoum
7,pant,33,2112, Millie,20634.239999999998,Khartoum
7,rice,37,10027, Millie,97963.79000000001,Khartoum
7,pipe,22,6490, Millie,63407.3,Khartoum
7,pen,35,2135, Millie,20858.95,Khartoum
7,watch,18,3726, Millie,36403.02,Khartoum
7,plants,13,3276, Millie,32006.519999999997,Khartoum
7,bulb,25,7575, Millie,74007.75,Khartoum
7,books,35,10010, Millie,97797.7,Khartoum
7,books,6,1644, Millie,16061.88,Khartoum
7,pulse,48,19344, Millie,188990.88,Khartoum
7,iron,38,9652, Millie,94300.04,Khartoum
7,pant,50,17150, Millie,167555.5,Khartoum
7,pencil,27,11286, Millie,110264.21999999999,Khartoum
7,laptop,48,17856, Millie,174453.12,Khartoum
7,watch,25,5350, Millie,52269.5,Khartoum
7,copy,19,1919, Millie,18748.63,Khartoum
7,earphone,50,17150, Millie,167555.5,Khartoum
7,wire,7,2989, Millie,29202.53,Khartoum
7,tshirt,35,17150, Millie,167555.5,Khartoum
7,pipe,10,3790, Millie,37028.299999999996,Khartoum
7,shoes,49,9163, Millie,89522.51,Khartoum
7,copy,1,369, Millie,3605.1299999999997,Khartoum
7,tops,48,10704, Millie,104578.08,Khartoum
7,shirt,32,11232, Millie,109736.64,Khartoum
7,mobile,2,428, Millie,4181.5599999999995,Khartoum
7,copy,37,18315, Millie,178937.55000000002,Khartoum
7,ball,37,15133, Millie,147849.41,Khartoum
7,table,9,3267, Millie,31918.589999999997,Khartoum
7,pulse,16,7232, Millie,70656.64,Khartoum
7,tshirt,13,1599, Millie,15622.23,Khartoum
7,mobile,33,7656, Millie,74799.12,Khartoum
7,bottle,21,8337, Millie,81452.48999999999,Khartoum
7,bed,6,2292, Millie,22392.84,Khartoum
7,,24,1632, Millie,15944.64,Khartoum
7,rice,12,5580, Millie,54516.6,Khartoum
7,mobile,14,1750, Millie,17097.5,Khartoum
7,tops,35,2345, Millie,22910.649999999998,Khartoum
7,apple,15,1170, Millie,11430.899999999998,Khartoum
7,bulb,21,1680, Millie,16413.6,Khartoum
7,grapes,23,1472, Millie,14381.439999999999,Khartoum
7,tops,5,530, Millie,5178.099999999999,Khartoum
7,bulb,37,3515, Millie,34341.55,Khartoum
7,bulb,9,1125, Millie,10991.249999999998,Khartoum
7,books,21,9681, Millie,94583.37,Khartoum
7,tops,34,15266, Millie,149148.82,Khartoum
7,earphone,38,12844, Millie,125485.87999999999,Khartoum
7,frames,44,8360, Millie,81677.2,Khartoum
7,pipe,1,169, Millie,1651.1299999999999,Khartoum
7,frames,7,2240, Millie,21884.8,Khartoum
7,laptop,13,3016, Millie,29466.32,Khartoum
7,toothpaste,18,7956, Millie,77730.12,Khartoum
7,pen,12,1212, Millie,11841.24,Khartoum
7,bulb,15,2490, Millie,24327.299999999996,Khartoum
7,earphone,13,650, Millie,6350.5,Khartoum
7,plants,38,5434, Millie,53090.18,Khartoum
7,plants,24,11544, Millie,112784.87999999999,Khartoum
7,toothpaste,43,6923, Millie,67637.70999999999,Khartoum
7,ball,6,474, Millie,4630.98,Khartoum
